timestamp,x,y,p
89451,144,101,0
89452,154,111,0
89453,144,104,0
89454,150,106,0
89455,151,105,1
89456,148,98,1
89457,153,105,0
89458,143,102,1
89459,154,104,1
89460,150,104,0
89461,147,101,1
89462,156,112,0
89463,141,97,1
89464,153,109,1
89465,149,102,1
89466,149,101,0
89467,156,104,1
89468,142,95,1
89469,151,108,1
89470,150,99,0
89471,150,103,1
89472,152,106,1
89473,147,96,1
89474,157,107,1
89475,148,98,1
89476,151,104,1
89477,150,107,1
89478,144,98,0
89479,155,106,1
89480,144,97,0
89481,152,104,1
89482,151,104,1
89483,144,96,1
89484,150,103,1
89485,149,103,1
89486,154,105,0
89487,149,102,0
89488,147,102,1
89489,155,104,1
89490,143,94,1
89491,150,105,0
89492,148,100,1
89493,148,101,1
89494,156,104,1
89495,149,97,1
89496,153,110,1
89497,145,100,0
89498,150,102,1
89499,152,104,0
89500,147,98,1
89501,154,106,1
89502,145,100,1
89503,151,103,1
89504,151,104,1
89505,146,96,1
89506,153,102,0
89507,146,101,1
89508,154,105,0
89509,150,101,1
89510,145,99,1
89511,154,109,0
89512,150,92,1
89513,157,106,0
89514,147,100,0
89515,147,99,1
89516,157,104,1
89517,148,93,1
89518,157,101,0
89519,147,97,1
89520,150,101,0
89521,154,105,0
89522,149,100,1
89523,156,110,1
89524,143,99,1
89525,152,102,0
89526,151,102,1
89527,148,99,0
89528,153,103,0
89529,144,93,1
89530,154,104,0
89531,150,101,0
89532,147,96,1
89533,156,103,1
89534,147,99,0
89535,152,104,1
89536,149,99,1
89537,146,99,1
89538,153,106,0
89539,144,99,1
89540,150,107,0
89541,146,98,0
89542,149,98,1
89543,152,100,0
89544,142,97,1
89545,159,106,0
89546,148,96,0
89547,151,99,1
89548,151,100,1
89549,147,96,1
89550,152,107,1
89551,145,94,1
89552,151,102,1
89553,150,101,0
89554,150,92,0
89555,156,100,1
89556,148,90,0
89557,156,99,1
89558,150,99,1
89559,149,98,1
89560,152,101,1
89561,148,92,1
89562,152,105,0
89563,149,97,0
89564,149,98,0
89565,154,101,1
89566,147,90,0
89567,155,103,1
89568,148,96,1
89569,150,99,0
89570,154,99,1
89571,147,97,0
89572,150,101,1
89573,147,91,0
89574,151,100,0
89575,151,100,1
89576,146,95,1
89577,150,101,0
89578,144,93,0
89579,155,103,0
89580,150,98,0
89581,149,94,1
89582,157,100,1
89583,149,89,1
89584,151,103,0
89585,150,95,0
89586,150,95,1
89587,152,105,0
89588,144,88,0
89589,159,101,0
89590,146,96,0
89591,150,97,0
89592,151,99,0
89593,148,92,1
89594,154,103,0
89595,150,91,0
89596,152,98,1
89597,150,100,0
89598,146,91,1
89599,151,104,1
89600,145,88,0
89601,151,97,1
89602,151,97,0
89603,147,96,0
89604,158,101,0
89605,148,95,1
89606,157,102,1
89607,148,96,0
89608,149,95,1
89609,151,102,1
89610,148,87,1
89611,150,97,1
89612,147,92,0
89613,149,96,1
89614,152,97,1
89615,146,89,0
89616,152,104,0
89617,146,93,1
89618,151,97,1
89619,152,97,1
89620,146,91,1
89621,159,102,0
89622,142,95,0
89623,151,98,1
89624,150,96,1
89625,146,93,0
89626,159,101,1
89627,145,88,1
89628,150,98,1
89629,149,95,1
89630,147,92,1
89631,157,95,0
89632,143,92,1
89633,154,102,1
89634,146,92,0
89635,149,93,1
89636,150,102,1
89637,145,91,1
89638,152,96,1
89639,147,92,0
89640,150,95,0
89641,150,98,0
89642,148,92,1
89643,155,103,0
89644,143,89,1
89645,151,96,0
89646,151,96,1
89647,146,92,0
89648,159,104,0
89649,144,88,1
89650,154,99,1
89651,150,94,1
89652,145,93,1
89653,151,95,1
89654,142,92,0
89655,150,101,0
89656,149,93,0
89657,149,92,0
89658,155,94,1
89659,145,88,1
89660,158,99,0
89661,145,93,1
89662,149,93,1
89663,152,94,0
89664,141,90,1
89665,154,103,0
89666,143,89,0
89667,150,95,1
89668,152,94,0
89669,146,93,1
89670,158,101,0
89671,142,93,1
89672,151,94,0
89673,150,93,0
89674,149,93,1
89675,150,98,0
89676,146,91,0
89677,150,100,1
89678,148,92,1
89679,147,91,1
89680,156,94,0
89681,142,83,1
89682,150,98,0
89683,147,90,1
89684,149,92,0
89685,154,93,0
89686,141,89,1
89687,156,102,0
89688,144,92,1
89689,151,94,1
89690,153,93,1
89691,149,91,1
89692,155,96,1
89693,141,87,0
89694,151,95,1
89695,150,93,1
89696,148,87,0
89697,155,93,0
89698,149,87,1
89699,150,92,0
89700,149,91,1
89701,145,90,1
89702,156,98,1
89703,139,85,0
89704,156,97,1
89705,149,88,1
89706,148,90,1
89707,153,92,0
89708,140,84,1
89709,150,92,1
89710,149,86,0
89711,149,91,0
89712,153,96,0
89713,143,84,0
89714,159,91,0
89715,146,86,0
89716,152,91,0
89717,151,92,0
89718,148,89,0
89719,150,97,0
89720,141,89,1
89721,152,94,0
89722,149,91,0
89723,144,86,0
89724,156,98,1
89725,140,85,1
89726,149,93,1
89727,149,90,1
89728,148,88,1
89729,152,92,0
89730,142,81,0
89731,149,94,0
89732,148,90,1
89733,149,90,0
89734,151,91,1
89735,149,82,0
89736,153,93,0
89737,149,84,1
89738,151,90,0
89739,149,92,0
89740,146,85,0
89741,153,94,0
89742,148,85,1
89743,153,90,1
89744,149,90,0
89745,148,87,0
89746,153,93,1
89747,144,82,1
89748,153,95,0
89749,149,89,1
89750,147,86,0
89751,153,95,0
89752,141,87,1
89753,150,97,0
89754,145,86,0
89755,148,88,0
89756,152,93,1
89757,144,89,1
89758,155,92,1
89759,148,86,1
89760,149,89,0
89761,153,90,0
89762,141,89,0
89763,158,91,0
89764,144,84,0
89765,149,91,1
89766,149,89,1
89767,148,82,1
89768,155,92,0
89769,141,87,0
89770,150,93,1
89771,148,88,1
89772,146,87,1
89773,152,89,1
89774,144,84,1
89775,150,91,0
89776,148,87,0
89777,147,88,0
89778,153,92,0
89779,146,85,1
89780,156,95,0
89781,143,83,1
89782,149,88,0
89783,150,92,0
89784,147,87,0
89785,152,88,1
89786,146,82,0
89787,151,90,0
89788,150,89,0
89789,142,86,1
89790,153,91,1
89791,142,87,1
89792,150,88,1
89793,148,87,0
89794,146,87,0
89795,155,90,1
89796,146,79,1
89797,155,89,0
89798,146,87,0
89799,147,84,1
89800,148,88,0
89801,141,78,1
89802,156,89,1
89803,144,82,0
89804,148,86,0
89805,150,91,0
89806,139,81,1
89807,155,90,1
89808,145,85,0
89809,150,88,0
89810,151,88,0
89811,142,82,0
89812,154,90,1
89813,146,86,1
89814,152,91,0
89815,149,87,1
89816,143,82,0
89817,153,91,1
89818,139,85,0
89819,153,89,1
89820,148,86,1
89821,148,82,1
89822,150,91,0
89823,144,82,0
89824,150,89,1
89825,146,83,0
89826,148,85,1
89827,154,89,0
89828,140,82,1
89829,152,92,0
89830,143,85,1
89831,148,86,0
89832,149,86,1
89833,148,81,0
89834,156,86,1
89835,141,81,1
89836,149,89,1
89837,149,86,0
89838,145,84,0
89839,152,92,0
89840,147,79,1
89841,149,89,1
89842,148,84,0
89843,144,81,0
89844,155,89,0
89845,140,83,0
89846,153,85,0
89847,145,83,1
89848,147,84,0
89849,151,86,0
89850,143,76,0
89851,155,92,0
89852,146,79,0
89853,148,85,1
89854,149,88,1
89855,143,81,1
89856,157,91,0
89857,147,83,1
89858,150,86,1
89859,148,85,1
89860,140,78,1
89861,157,91,1
89862,141,76,0
89863,153,86,0
89864,147,84,0
89865,144,80,0
89866,153,86,1
89867,144,77,0
89868,148,89,0
89869,146,83,0
89870,146,81,0
89871,154,90,1
89872,146,74,1
89873,155,88,0
89874,147,79,1
89875,147,83,1
89876,150,89,0
89877,147,76,0
89878,148,90,0
89879,142,81,1
89880,148,85,0
89881,150,85,0
89882,146,77,1
89883,150,90,0
89884,146,78,0
89885,147,84,1
89886,147,83,1
89887,143,81,0
89888,154,83,1
89889,145,82,1
89890,151,88,0
89891,146,83,1
89892,144,81,0
89893,154,90,0
89894,140,81,0
89895,149,87,1
89896,146,80,0
89897,146,82,1
89898,149,87,1
89899,146,74,0
89900,154,88,0
89901,145,80,1
89902,148,82,0
89903,150,82,0
89904,141,80,1
89905,148,84,1
89906,144,75,0
89907,147,83,0
89908,147,83,1
89909,144,80,1
89910,155,88,0
89911,138,74,0
89912,149,84,0
89913,146,81,1
89914,142,80,0
89915,152,85,1
89916,137,77,0
89917,153,89,0
89918,144,78,1
89919,145,80,0
89920,149,85,1
89921,137,77,0
89922,155,87,1
89923,146,78,0
89924,147,82,0
89925,149,81,0
89926,139,73,0
89927,155,91,1
89928,140,79,1
89929,147,82,1
89930,148,83,0
89931,142,76,1
89932,147,88,1
89933,142,80,1
89934,148,83,1
89935,146,80,0
89936,146,80,0
89937,148,83,0
89938,140,80,0
89939,153,81,0
89940,143,80,0
89941,143,78,0
89942,151,85,0
89943,141,77,0
89944,148,89,0
89945,143,78,0
89946,146,80,1
89947,151,81,0
89948,139,72,1
89949,153,90,0
89950,142,77,0
89951,147,81,0
89952,148,83,0
89953,139,77,1
89954,148,84,0
89955,140,79,0
89956,146,81,1
89957,146,80,1
89958,144,77,0
89959,150,85,0
89960,136,71,1
89961,147,80,0
89962,145,79,0
89963,145,76,0
89964,148,82,1
89965,144,74,1
89966,147,80,0
89967,143,78,1
89968,145,78,1
89969,151,82,0
89970,136,76,0
89971,155,80,0
89972,143,73,1
89973,146,80,0
89974,148,82,1
89975,143,79,0
89976,152,87,1
89977,139,74,0
89978,146,80,1
89979,147,80,1
89980,139,74,1
89981,150,81,0
89982,144,72,1
89983,148,78,0
89984,144,78,0
89985,145,77,0
89986,153,81,0
89987,140,69,1
89988,147,80,1
89989,143,75,0
89990,145,77,0
89991,149,83,1
89992,144,75,0
89993,147,79,1
89994,141,76,1
89995,145,78,1
89996,146,82,0
89997,141,72,1
89998,147,78,1
89999,141,76,1
90000,147,81,0
90001,145,78,0
90002,144,77,1
90003,153,78,1
90004,137,77,1
90005,148,82,0
90006,144,77,0
90007,140,76,0
90008,152,81,0
90009,135,70,1
90010,151,79,0
90011,142,75,0
90012,144,77,1
90013,148,79,1
90014,143,73,1
90015,149,85,1
90016,140,75,0
90017,144,77,1
90018,148,77,1
90019,142,75,1
90020,151,77,1
90021,138,72,1
90022,145,78,1
90023,147,79,0
90024,144,71,1
90025,149,81,1
90026,139,71,1
90027,147,81,1
90028,144,77,1
90029,144,72,0
90030,151,76,0
90031,138,76,1
90032,145,77,0
90033,144,75,0
90034,141,75,0
90035,152,77,1
90036,135,72,0
90037,146,76,0
90038,142,74,1
90039,143,75,1
90040,146,76,0
90041,136,75,0
90042,147,84,1
90043,143,72,0
90044,144,77,0
90045,147,76,0
90046,143,73,1
90047,153,79,1
90048,135,68,0
90049,145,76,0
90050,145,76,0
90051,139,72,1
90052,152,81,0
90053,142,73,0
90054,147,76,1
90055,143,75,1
90056,139,71,0
90057,151,79,1
90058,135,66,1
90059,150,81,1
90060,142,73,1
90061,142,73,1
90062,148,82,0
90063,136,68,1
90064,152,80,0
90065,142,70,0
90066,143,75,0
90067,146,76,1
90068,143,72,1
90069,148,79,1
90070,136,69,0
90071,145,76,1
90072,145,76,0
90073,141,72,1
90074,149,81,1
90075,136,66,1
90076,148,78,1
90077,143,74,1
90078,142,69,0
90079,150,79,0
90080,137,66,0
90081,146,74,0
90082,140,71,0
90083,142,74,1
90084,147,77,1
90085,141,70,1
90086,147,76,1
90087,142,72,0
90088,143,73,1
90089,145,78,1
90090,142,68,0
90091,144,76,1
90092,138,69,0
90093,145,75,0
90094,146,76,0
90095,135,70,0
90096,152,74,0
90097,135,65,1
90098,147,73,1
90099,143,74,1
90100,142,70,0
90101,147,80,0
90102,133,67,0
90103,148,75,1
90104,141,72,1
90105,142,70,0
90106,143,80,1
90107,139,68,0
90108,147,76,0
90109,140,69,0
90110,142,72,0
90111,146,74,0
90112,136,66,0
90113,151,74,1
90114,138,72,0
90115,142,73,0
90116,144,75,1
90117,133,66,1
90118,147,73,1
90119,135,66,1
90120,142,74,1
90121,142,73,0
90122,136,67,1
90123,142,78,0
90124,136,70,0
90125,146,74,1
90126,141,72,0
90127,139,71,0
90128,147,77,0
90129,135,66,1
90130,146,79,1
90131,138,71,1
90132,139,72,1
90133,144,76,0
90134,134,65,0
90135,147,80,1
90136,137,66,1
90137,142,72,0
90138,146,76,1
90139,141,67,0
90140,142,73,1
90141,139,65,1
90142,142,74,0
90143,142,73,1
90144,134,71,1
90145,146,71,1
90146,137,69,0
90147,144,73,0
90148,141,71,0
90149,141,67,0
90150,142,78,1
90151,137,67,0
90152,142,77,1
90153,139,69,0
90154,140,69,1
90155,142,74,1
90156,134,64,0
90157,142,79,1
90158,138,71,1
90159,140,70,1
90160,142,76,0
90161,140,62,1
90162,147,75,1
90163,139,66,1
90164,141,72,1
90165,142,72,1
90166,135,64,0
90167,145,73,0
90168,136,63,0
90169,141,75,0
90170,141,71,0
90171,135,68,1
90172,147,79,1
90173,134,65,1
90174,142,77,0
90175,139,69,1
90176,140,67,0
90177,142,73,1
90178,137,69,1
90179,146,76,1
90180,138,66,0
90181,140,69,0
90182,143,75,1
90183,133,62,1
90184,149,72,1
90185,139,67,1
90186,140,70,1
90187,141,72,0
90188,139,62,1
90189,142,78,1
90190,136,63,1
90191,141,71,1
90192,140,70,0
90193,139,68,1
90194,140,73,0
90195,137,61,0
90196,140,72,0
90197,139,69,0
90198,139,68,1
90199,145,73,0
90200,134,66,0
90201,145,74,1
90202,137,67,1
90203,137,68,1
90204,146,74,1
90205,130,64,1
90206,142,72,1
90207,135,65,0
90208,139,69,1
90209,143,73,1
90210,133,68,1
90211,140,78,0
90212,132,61,1
90213,141,70,1
90214,140,69,0
90215,134,64,0
90216,139,71,1
90217,134,61,1
90218,140,74,1
90219,139,68,0
90220,134,68,1
90221,140,77,1
90222,129,65,1
90223,142,74,1
90224,137,67,0
90225,137,65,1
90226,139,70,0
90227,138,60,0
90228,142,76,1
90229,134,68,0
90230,138,68,0
90231,140,73,0
90232,134,61,0
90233,144,69,1
90234,136,63,0
90235,140,69,0
90236,141,71,1
90237,134,61,1
90238,139,72,1
90239,136,59,0
90240,141,68,1
90241,139,68,0
90242,136,66,1
90243,145,70,0
90244,134,63,0
90245,143,68,0
90246,138,67,1
90247,136,66,1
90248,140,67,0
90249,128,65,0
90250,142,75,1
90251,137,63,1
90252,137,67,0
90253,139,72,0
90254,131,63,1
90255,145,69,1
90256,133,64,0
90257,138,67,0
90258,139,71,1
90259,134,64,1
90260,138,76,1
90261,134,64,1
90262,140,67,0
90263,139,68,0
90264,132,63,0
90265,139,71,0
90266,130,62,0
90267,138,69,1
90268,137,67,0
90269,135,66,0
90270,146,67,1
90271,129,60,1
90272,143,69,1
90273,134,64,1
90274,136,65,1
90275,143,69,0
90276,135,57,1
90277,146,68,1
90278,134,64,1
90279,137,67,0
90280,139,70,1
90281,133,57,0
90282,141,68,1
90283,134,63,1
90284,138,67,1
90285,138,67,1
90286,133,60,1
90287,137,74,0
90288,131,58,1
90289,140,67,0
90290,136,66,0
90291,136,62,1
90292,142,72,0
90293,133,62,1
90294,142,66,0
90295,135,64,0
90296,136,63,1
90297,141,71,0
90298,127,62,1
90299,141,71,0
90300,134,61,0
90301,136,65,1
90302,142,66,1
90303,133,64,1
90304,144,72,0
90305,130,60,1
90306,137,67,0
90307,136,66,1
90308,130,62,0
90309,145,74,1
90310,132,57,1
90311,138,66,0
90312,136,66,1
90313,131,61,0
90314,138,68,1
90315,127,62,1
90316,138,67,1
90317,135,63,1
90318,135,63,1
90319,142,72,0
90320,129,58,0
90321,142,66,0
90322,131,60,0
90323,135,64,0
90324,141,68,0
90325,133,63,1
90326,138,65,1
90327,135,62,1
90328,137,65,0
90329,139,67,1
90330,127,63,0
90331,139,72,0
90332,128,61,0
90333,137,68,1
90334,136,66,1
90335,131,64,0
90336,140,69,1
90337,125,60,0
90338,136,68,1
90339,134,64,0
90340,131,64,0
90341,139,65,0
90342,127,63,0
90343,140,68,0
90344,133,61,0
90345,134,63,0
90346,136,68,0
90347,134,58,1
90348,137,65,0
90349,129,61,1
90350,135,64,1
90351,136,66,0
90352,130,59,0
90353,136,70,1
90354,134,58,1
90355,134,66,0
90356,135,64,1
90357,129,56,0
90358,136,64,1
90359,130,58,0
90360,138,65,1
90361,134,63,0
90362,129,59,1
90363,137,68,0
90364,131,59,0
90365,139,68,1
90366,132,62,1
90367,132,62,0
90368,136,65,0
90369,132,62,0
90370,138,70,0
90371,129,59,0
90372,133,63,0
90373,139,68,0
90374,124,59,1
90375,138,67,1
90376,131,62,0
90377,135,64,1
90378,136,66,0
90379,128,60,1
90380,141,68,0
90381,129,61,0
90382,137,65,1
90383,133,63,0
90384,133,62,1
90385,134,67,1
90386,126,58,0
90387,139,67,0
90388,133,62,0
90389,130,60,1
90390,138,69,1
90391,123,59,1
90392,135,66,1
90393,131,61,0
90394,132,62,0
90395,139,67,1
90396,129,55,1
90397,141,70,1
90398,130,58,0
90399,134,63,0
90400,137,63,0
90401,126,54,1
90402,134,62,0
90403,128,55,1
90404,133,65,1
90405,133,62,0
90406,131,61,1
90407,138,64,0
90408,128,58,0
90409,134,65,0
90410,131,62,0
90411,130,61,0
90412,138,68,1
90413,127,61,1
90414,138,66,0
90415,129,59,1
90416,130,60,0
90417,138,62,0
90418,124,53,0
90419,133,64,1
90420,130,56,1
90421,132,61,1
90422,134,66,1
90423,123,59,0
90424,141,70,0
90425,124,57,1
90426,134,62,0
90427,132,63,1
90428,127,58,1
90429,136,63,0
90430,124,61,0
90431,136,65,0
90432,131,61,0
90433,131,60,1
90434,136,69,0
90435,128,57,0
90436,133,61,0
90437,130,60,1
90438,130,60,0
90439,138,62,1
90440,131,58,0
90441,133,65,1
90442,130,60,0
90443,130,60,0
90444,132,61,1
90445,125,60,1
90446,131,65,1
90447,130,58,1
90448,132,62,1
90449,131,61,0
90450,127,58,0
90451,131,62,0
90452,122,58,0
90453,131,63,1
90454,131,61,0
90455,126,58,1
90456,133,63,0
90457,123,55,0
90458,134,66,1
90459,129,59,1
90460,128,58,1
90461,136,60,1
90462,123,58,1
90463,131,63,1
90464,126,60,1
90465,129,59,0
90466,134,62,0
90467,129,54,1
90468,137,68,1
90469,127,59,0
90470,130,61,1
90471,131,64,1
90472,126,57,1
90473,134,61,1
90474,128,55,0
90475,130,63,1
90476,130,60,0
90477,126,59,0
90478,130,65,0
90479,126,55,1
90480,135,62,0
90481,129,59,1
90482,125,55,1
90483,138,63,0
90484,122,55,0
90485,129,63,0
90486,126,59,1
90487,127,58,0
90488,132,61,1
90489,125,52,1
90490,137,64,0
90491,128,56,0
90492,129,60,1
90493,129,60,1
90494,128,52,0
90495,132,62,1
90496,125,53,0
90497,130,59,1
90498,129,60,0
90499,126,54,1
90500,131,63,1
90501,124,57,0
90502,130,62,1
90503,128,59,1
90504,127,55,0
90505,129,59,1
90506,122,51,0
90507,133,60,0
90508,127,56,1
90509,127,58,0
90510,131,61,1
90511,126,53,1
90512,133,65,0
90513,127,58,1
90514,128,59,0
90515,132,59,1
90516,119,50,0
90517,133,61,1
90518,123,58,0
90519,129,58,1
90520,130,60,1
90521,126,52,0
90522,132,60,1
90523,127,51,1
90524,131,59,1
90525,128,59,0
90526,127,56,0
90527,136,63,0
90528,121,57,1
90529,131,59,0
90530,126,57,0
90531,124,55,0
90532,129,59,1
90533,122,50,1
90534,135,61,0
90535,126,57,1
90536,126,57,0
90537,127,63,0
90538,123,51,0
90539,134,63,1
90540,121,52,1
90541,127,58,1
90542,131,59,1
90543,119,53,1
90544,131,62,0
90545,127,55,0
90546,130,59,1
90547,128,59,1
90548,126,57,0
90549,131,66,0
90550,122,51,0
90551,129,59,1
90552,126,57,1
90553,124,56,1
90554,134,65,0
90555,118,54,0
90556,129,62,1
90557,124,55,0
90558,125,57,0
90559,129,60,0
90560,121,52,1
90561,135,63,1
90562,126,57,0
90563,126,57,1
90564,128,60,0
90565,124,50,0
90566,128,59,1
90567,124,55,1
90568,128,59,1
90569,127,59,0
90570,119,53,0
90571,132,62,0
90572,119,55,1
90573,127,60,0
90574,125,57,1
90575,121,55,1
90576,129,58,1
90577,125,53,0
90578,129,58,1
90579,123,56,1
90580,123,56,1
90581,127,61,1
90582,122,56,0
90583,128,57,0
90584,120,53,1
90585,125,57,1
90586,129,62,0
90587,121,55,1
90588,130,64,1
90589,124,56,1
90590,126,59,1
90591,126,60,1
90592,123,53,1
90593,134,57,0
90594,123,51,0
90595,125,58,1
90596,125,57,1
90597,119,56,0
90598,128,57,1
90599,123,47,1
90600,127,56,0
90601,122,55,0
90602,122,53,0
90603,126,64,0
90604,117,53,0
90605,131,60,0
90606,123,54,1
90607,123,56,1
90608,128,62,1
90609,120,54,1
90610,126,61,0
90611,120,56,0
90612,124,57,1
90613,128,59,0
90614,119,53,0
90615,131,61,0
90616,116,49,0
90617,126,58,0
90618,125,57,1
90619,123,52,1
90620,127,65,0
90621,120,47,1
90622,128,56,0
90623,123,55,1
90624,121,55,1
90625,130,63,0
90626,122,48,1
90627,124,60,1
90628,121,54,1
90629,122,54,0
90630,126,56,0
90631,116,53,1
90632,124,56,0
90633,122,50,1
90634,123,56,1
90635,127,59,1
90636,122,55,0
90637,128,64,1
90638,121,53,1
90639,124,55,1
90640,124,57,1
90641,118,53,1
90642,129,59,0
90643,120,49,0
90644,126,59,1
90645,122,55,0
90646,119,50,0
90647,126,56,0
90648,119,52,1
90649,127,62,1
90650,120,55,0
90651,119,54,0
90652,124,61,0
90653,114,49,1
90654,122,59,0
90655,118,53,0
90656,122,55,0
90657,124,56,1
90658,119,53,1
90659,126,59,1
90660,120,49,0
90661,123,55,1
90662,122,58,1
90663,121,50,0
90664,122,60,1
90665,118,51,0
90666,125,60,1
90667,122,55,1
90668,119,52,0
90669,123,58,1
90670,117,52,1
90671,125,55,1
90672,120,54,1
90673,119,53,0
90674,127,61,0
90675,121,49,0
90676,127,61,0
90677,117,53,1
90678,120,54,0
90679,125,60,0
90680,118,49,0
90681,121,62,1
90682,117,52,0
90683,122,54,1
90684,124,56,0
90685,115,50,1
90686,124,55,0
90687,115,52,0
90688,123,55,1
90689,121,55,0
90690,119,52,1
90691,124,56,1
90692,118,51,0
90693,124,60,0
90694,120,54,1
90695,119,51,1
90696,125,58,1
90697,115,48,1
90698,121,56,0
90699,119,53,1
90700,118,53,0
90701,126,59,1
90702,115,53,1
90703,127,55,1
90704,115,50,1
90705,120,54,1
90706,123,55,0
90707,116,46,0
90708,128,58,1
90709,119,50,0
90710,122,55,0
90711,120,55,0
90712,118,48,0
90713,121,58,0
90714,112,50,1
90715,120,58,1
90716,119,54,1
90717,114,53,1
90718,126,56,0
90719,116,45,0
90720,126,56,0
90721,118,51,0
90722,116,52,0
90723,122,57,0
90724,115,51,0
90725,120,58,1
90726,114,49,1
90727,118,54,0
90728,122,58,0
90729,110,48,1
90730,125,56,0
90731,118,51,0
90732,120,55,1
90733,119,54,1
90734,112,52,0
90735,122,56,1
90736,112,49,1
90737,119,55,1
90738,118,53,1
90739,113,52,1
90740,124,54,0
90741,114,48,1
90742,118,56,0
90743,116,53,0
90744,115,52,0
90745,118,54,0
90746,113,46,1
90747,124,56,1
90748,115,50,0
90749,117,53,0
90750,117,58,1
90751,115,47,1
90752,121,60,1
90753,112,48,1
90754,118,54,1
90755,119,55,1
90756,115,47,1
90757,120,62,1
90758,116,51,1
90759,117,55,1
90760,118,54,0
90761,111,49,0
90762,118,60,0
90763,111,50,0
90764,117,57,1
90765,116,52,1
90766,116,53,0
90767,121,58,1
90768,110,46,0
90769,121,58,0
90770,114,51,1
90771,115,52,1
90772,117,56,1
90773,114,44,1
90774,117,55,0
90775,111,50,1
90776,116,53,0
90777,121,57,0
90778,108,45,0
90779,125,53,0
90780,112,52,0
90781,117,56,1
90782,118,54,0
90783,112,52,1
90784,120,56,0
90785,114,49,0
90786,121,55,1
90787,116,52,1
90788,113,48,1
90789,124,53,0
90790,108,43,0
90791,118,58,1
90792,114,51,1
90793,113,51,0
90794,116,59,0
90795,107,49,0
90796,117,55,1
90797,113,49,0
90798,115,52,0
90799,119,54,0
90800,109,44,0
90801,124,54,0
90802,112,52,1
90803,116,54,0
90804,117,55,1
90805,115,47,0
90806,117,58,1
90807,107,43,0
90808,116,55,0
90809,115,53,0
90810,109,50,0
90811,124,53,1
90812,111,43,1
90813,117,52,0
90814,113,51,1
90815,112,52,1
90816,119,56,0
90817,105,50,0
90818,120,58,1
90819,111,49,1
90820,114,52,1
90821,120,54,1
90822,114,49,0
90823,116,55,1
90824,113,48,1
90825,114,52,0
90826,116,52,1
90827,108,51,0
90828,115,61,1
90829,106,51,1
90830,117,56,0
90831,114,53,0
90832,111,50,1
90833,119,56,0
90834,111,51,1
90835,116,57,1
90836,112,51,1
90837,109,51,0
90838,115,55,0
90839,103,49,1
90840,118,52,1
90841,110,50,1
90842,111,51,0
90843,119,52,1
90844,109,47,1
90845,118,59,1
90846,107,49,0
90847,113,52,0
90848,117,53,1
90849,111,46,0
90850,121,52,1
90851,111,51,0
90852,114,52,1
90853,114,52,1
90854,112,46,0
90855,120,57,0
90856,107,43,0
90857,116,52,0
90858,112,51,0
90859,110,47,1
90860,115,53,1
90861,106,50,0
90862,115,52,0
90863,112,51,1
90864,112,50,1
90865,117,53,1
90866,103,50,1
90867,114,54,0
90868,109,51,0
90869,112,51,1
90870,113,56,1
90871,105,50,1
90872,113,56,0
90873,107,46,1
90874,112,53,1
90875,113,52,0
90876,107,48,1
90877,112,52,1
90878,110,46,0
90879,115,55,0
90880,112,52,0
90881,106,47,1
90882,114,52,1
90883,109,48,1
90884,111,55,0
90885,110,50,0
90886,109,49,0
90887,112,55,1
90888,109,45,1
90889,117,59,1
90890,108,50,1
90891,110,51,0
90892,113,51,1
90893,108,45,1
90894,116,60,1
90895,108,46,1
90896,111,51,0
90897,113,55,0
90898,110,45,1
90899,112,57,0
90900,108,45,1
90901,112,54,0
90902,110,51,1
90903,105,49,1
90904,113,60,1
90905,108,44,1
90906,111,53,0
90907,110,51,0
90908,106,48,1
90909,111,52,0
90910,110,50,1
90911,116,55,0
90912,109,48,1
90913,109,50,1
90914,114,53,0
90915,106,46,1
90916,116,53,0
90917,108,46,0
90918,109,51,1
90919,112,52,1
90920,106,44,0
90921,112,56,1
90922,107,50,0
90923,112,54,1
90924,109,53,1
90925,105,49,0
90926,112,59,0
90927,103,46,1
90928,111,55,1
90929,109,51,1
90930,106,46,1
90931,111,55,0
90932,100,48,0
90933,114,54,0
90934,106,51,0
90935,108,49,0
90936,113,56,1
90937,107,44,0
90938,115,57,1
90939,105,47,0
90940,108,51,1
90941,113,51,1
90942,103,45,0
90943,115,57,0
90944,103,49,0
90945,108,51,1
90946,111,52,0
90947,103,46,0
90948,115,60,1
90949,106,47,0
90950,112,54,0
90951,108,51,0
90952,106,49,1
90953,109,60,0
90954,102,42,1
90955,109,56,0
90956,107,50,0
90957,106,47,0
90958,111,53,1
90959,98,46,0
90960,112,55,1
90961,105,48,1
90962,106,50,0
90963,112,56,0
90964,98,47,0
90965,108,55,0
90966,105,45,0
90967,108,51,1
90968,108,53,0
90969,102,47,1
90970,116,60,1
90971,107,45,1
90972,108,54,1
90973,108,51,0
90974,100,49,1
90975,108,57,1
90976,100,49,0
90977,110,54,0
90978,106,50,1
90979,105,49,0
90980,113,51,0
90981,101,48,0
90982,111,54,1
90983,104,48,1
90984,105,49,1
90985,112,56,0
90986,99,47,0
90987,113,55,1
90988,101,45,1
90989,106,51,1
90990,109,53,0
90991,97,45,0
90992,107,56,1
90993,102,49,0
90994,106,51,1
90995,106,52,0
90996,103,45,1
90997,106,54,1
90998,100,41,0
90999,106,55,1
91000,105,50,1
91001,100,47,1
91002,106,54,1
91003,97,42,0
91004,110,55,1
